video_id,timestamp,x1,y1,x2,y2,action_id,action,action_name,person_id
t0V4drbYDnc,1197,0.2,0.159,0.844,0.928,15,talking_on_phone,接电话,162
t0V4drbYDnc,1198,0.194,0.143,0.871,0.905,15,talking_on_phone,接电话,162
t0V4drbYDnc,1199,0.227,0.165,0.861,0.923,15,talking_on_phone,接电话,162
t0V4drbYDnc,1200,0.183,0.144,0.851,0.895,15,talking_on_phone,接电话,162
t0V4drbYDnc,1201,0.197,0.133,0.867,0.922,15,talking_on_phone,接电话,162
t0V4drbYDnc,1202,0.193,0.128,0.957,0.987,15,talking_on_phone,接电话,163
t0V4drbYDnc,1203,0.256,0.097,0.978,0.993,15,talking_on_phone,接电话,163
t0V4drbYDnc,1204,0.117,0.1,0.954,1.0,15,talking_on_phone,接电话,163
t0V4drbYDnc,1205,0.187,0.127,0.97,0.969,15,talking_on_phone,接电话,163
t0V4drbYDnc,1206,0.112,0.127,0.958,0.986,15,talking_on_phone,接电话,163
t0V4drbYDnc,1207,0.147,0.145,1.0,0.988,15,talking_on_phone,接电话,163
t0V4drbYDnc,1208,0.19,0.149,1.0,0.998,15,talking_on_phone,接电话,163
t0V4drbYDnc,1209,0.102,0.14,0.981,0.988,15,talking_on_phone,接电话,163
t0V4drbYDnc,1210,0.355,0.152,0.974,0.969,15,talking_on_phone,接电话,163
t0V4drbYDnc,1211,0.092,0.147,0.949,1.0,15,talking_on_phone,接电话,163
t0V4drbYDnc,1212,0.086,0.114,0.852,0.999,15,talking_on_phone,接电话,163
t0V4drbYDnc,1213,0.089,0.127,0.862,1.0,15,talking_on_phone,接电话,163
t0V4drbYDnc,1214,0.101,0.079,0.892,1.0,15,talking_on_phone,接电话,163
t0V4drbYDnc,1215,0.12,0.133,0.944,1.0,15,talking_on_phone,接电话,163
t0V4drbYDnc,1216,0.259,0.103,0.973,0.989,15,talking_on_phone,接电话,163
t0V4drbYDnc,1217,0.427,0.144,0.954,0.961,15,talking_on_phone,接电话,163
t0V4drbYDnc,1225,0.276,0.17,0.828,0.928,15,talking_on_phone,接电话,165
t0V4drbYDnc,1226,0.272,0.15,0.819,0.908,15,talking_on_phone,接电话,165
t0V4drbYDnc,1227,0.303,0.14,0.842,0.919,15,talking_on_phone,接电话,165
t0V4drbYDnc,1228,0.299,0.137,0.813,0.928,15,talking_on_phone,接电话,165
t0V4drbYDnc,1236,0.705,0.388,0.852,0.619,15,talking_on_phone,接电话,168
t0V4drbYDnc,1238,0.677,0.381,0.832,0.635,15,talking_on_phone,接电话,168
t0V4drbYDnc,1239,0.537,0.361,0.835,0.985,15,talking_on_phone,接电话,168
t0V4drbYDnc,1241,0.56,0.237,0.836,0.893,15,talking_on_phone,接电话,168
t0V4drbYDnc,1242,0.574,0.217,0.82,0.913,15,talking_on_phone,接电话,168
t0V4drbYDnc,1243,0.507,0.247,0.824,0.651,15,talking_on_phone,接电话,168
t0V4drbYDnc,1244,0.681,0.129,0.985,0.958,15,talking_on_phone,接电话,168
t0V4drbYDnc,1248,0.627,0.184,0.87,0.951,15,talking_on_phone,接电话,168
t0V4drbYDnc,1251,0.516,0.201,0.717,0.562,15,talking_on_phone,接电话,168
t0V4drbYDnc,1253,0.519,0.341,0.73,0.749,15,talking_on_phone,接电话,168
t0V4drbYDnc,1255,0.499,0.212,0.794,0.935,15,talking_on_phone,接电话,175
t0V4drbYDnc,1259,0.149,0.148,0.697,0.867,27,drinking_water,喝水/饮用,176
t0V4drbYDnc,1262,0.404,0.226,0.775,0.93,15,talking_on_phone,接电话,177
t0V4drbYDnc,1263,0.406,0.229,0.783,0.922,15,talking_on_phone,接电话,177
t0V4drbYDnc,1264,0.407,0.227,0.766,0.902,15,talking_on_phone,接电话,177
t0V4drbYDnc,1267,0.405,0.227,0.773,0.932,15,talking_on_phone,接电话,177
t0V4drbYDnc,1268,0.424,0.222,0.757,0.914,15,talking_on_phone,接电话,177
t0V4drbYDnc,1269,0.418,0.224,0.754,0.91,15,talking_on_phone,接电话,177
t0V4drbYDnc,1318,0.104,0.197,0.559,0.843,15,talking_on_phone,接电话,190
t0V4drbYDnc,1319,0.053,0.185,0.854,0.912,15,talking_on_phone,接电话,192
t0V4drbYDnc,1320,0.117,0.179,0.856,0.933,15,talking_on_phone,接电话,192
t0V4drbYDnc,1321,0.161,0.175,0.81,0.91,15,talking_on_phone,接电话,192
t0V4drbYDnc,1322,0.05,0.205,0.803,0.921,15,talking_on_phone,接电话,192
t0V4drbYDnc,1323,0.051,0.163,0.802,0.92,15,talking_on_phone,接电话,192
t0V4drbYDnc,1324,0.098,0.175,0.817,0.916,15,talking_on_phone,接电话,192
t0V4drbYDnc,1325,0.07,0.178,0.79,0.908,15,talking_on_phone,接电话,192
t0V4drbYDnc,1326,0.084,0.197,0.83,0.9,15,talking_on_phone,接电话,192
t0V4drbYDnc,1327,0.09,0.17,0.839,0.898,15,talking_on_phone,接电话,192
t0V4drbYDnc,1328,0.198,0.234,0.622,0.91,15,talking_on_phone,接电话,193
t0V4drbYDnc,1329,0.16,0.19,0.568,0.872,15,talking_on_phone,接电话,193
t0V4drbYDnc,1330,0.133,0.198,0.534,0.744,15,talking_on_phone,接电话,193
t0V4drbYDnc,1331,0.033,0.131,0.747,0.947,15,talking_on_phone,接电话,195
t0V4drbYDnc,1332,0.141,0.191,0.569,0.842,15,talking_on_phone,接电话,196
t0V4drbYDnc,1333,0.149,0.235,0.56,0.872,15,talking_on_phone,接电话,196
t0V4drbYDnc,1334,0.133,0.215,0.591,0.919,15,talking_on_phone,接电话,196
t0V4drbYDnc,1335,0.147,0.236,0.583,0.93,15,talking_on_phone,接电话,196
t0V4drbYDnc,1336,0.11,0.184,0.525,0.904,15,talking_on_phone,接电话,196
t0V4drbYDnc,1388,0.231,0.284,0.428,0.628,27,drinking_water,喝水/饮用,238
t0V4drbYDnc,1389,0.227,0.262,0.439,0.656,27,drinking_water,喝水/饮用,238
t0V4drbYDnc,1390,0.214,0.267,0.462,0.659,27,drinking_water,喝水/饮用,238
t0V4drbYDnc,1402,0.241,0.107,0.965,0.926,27,drinking_water,喝水/饮用,252
t0V4drbYDnc,1510,0.052,0.279,0.275,0.782,15,talking_on_phone,接电话,332
t0V4drbYDnc,1511,0.036,0.256,0.294,0.765,15,talking_on_phone,接电话,332
t0V4drbYDnc,1512,0.063,0.275,0.3,0.726,15,talking_on_phone,接电话,332
t0V4drbYDnc,1513,0.075,0.266,0.311,0.708,15,talking_on_phone,接电话,332
t0V4drbYDnc,1514,0.043,0.241,0.301,0.768,15,talking_on_phone,接电话,332
t0V4drbYDnc,1515,0.035,0.21,0.268,0.777,15,talking_on_phone,接电话,332
t0V4drbYDnc,1521,0.048,0.252,0.308,0.756,15,talking_on_phone,接电话,336
t0V4drbYDnc,1522,0.059,0.26,0.321,0.724,15,talking_on_phone,接电话,336
t0V4drbYDnc,1523,0.036,0.231,0.306,0.786,15,talking_on_phone,接电话,336
t0V4drbYDnc,1524,0.062,0.255,0.309,0.696,15,talking_on_phone,接电话,336
t0V4drbYDnc,1541,0.265,0.268,0.56,0.709,27,drinking_water,喝水/饮用,349
t0V4drbYDnc,1542,0.35,0.284,0.582,0.704,27,drinking_water,喝水/饮用,349
t0V4drbYDnc,1543,0.054,0.248,0.342,0.722,27,drinking_water,喝水/饮用,347
t0V4drbYDnc,1543,0.349,0.279,0.573,0.72,27,drinking_water,喝水/饮用,350
t0V4drbYDnc,1544,0.073,0.268,0.325,0.649,27,drinking_water,喝水/饮用,347
t0V4drbYDnc,1573,0.674,0.256,0.948,0.834,27,drinking_water,喝水/饮用,384
t0V4drbYDnc,1588,0.03,0.365,0.283,0.919,27,drinking_water,喝水/饮用,409
t0V4drbYDnc,1589,0.03,0.339,0.289,0.929,27,drinking_water,喝水/饮用,409
t1LXrJOvPDg,1707,0.142,0.052,0.751,0.979,27,drinking_water,喝水/饮用,391
tEoJW9ycmSY,906,0.709,0.419,0.781,0.614,15,talking_on_phone,接电话,5
tEoJW9ycmSY,907,0.499,0.421,0.555,0.632,15,talking_on_phone,接电话,3
tEoJW9ycmSY,1466,0.778,0.147,0.996,0.994,27,drinking_water,喝水/饮用,259
tEoJW9ycmSY,1608,0.462,0.116,0.943,0.992,15,talking_on_phone,接电话,341
tEoJW9ycmSY,1609,0.427,0.123,0.851,0.998,15,talking_on_phone,接电话,341
tEoJW9ycmSY,1610,0.432,0.122,0.94,1.0,15,talking_on_phone,接电话,341
tEoJW9ycmSY,1611,0.429,0.12,0.961,0.999,15,talking_on_phone,接电话,341
tEoJW9ycmSY,1612,0.423,0.11,0.888,1.0,15,talking_on_phone,接电话,341
tEoJW9ycmSY,1613,0.009,0.051,0.957,0.973,15,talking_on_phone,接电话,342
tEoJW9ycmSY,1614,0.014,0.0,0.722,0.998,15,talking_on_phone,接电话,342
tEoJW9ycmSY,1615,0.444,0.111,0.907,0.987,15,talking_on_phone,接电话,343
tEoJW9ycmSY,1616,0.004,0.015,0.807,0.979,15,talking_on_phone,接电话,344
tEoJW9ycmSY,1617,0.02,0.038,0.718,0.991,15,talking_on_phone,接电话,344
tEoJW9ycmSY,1618,0.505,0.093,0.904,0.976,15,talking_on_phone,接电话,345
tEoJW9ycmSY,1619,0.514,0.074,0.898,0.999,15,talking_on_phone,接电话,345
tEoJW9ycmSY,1620,0.508,0.086,0.903,0.98,15,talking_on_phone,接电话,345
tEoJW9ycmSY,1621,0.0,0.066,0.839,0.98,15,talking_on_phone,接电话,346
tEoJW9ycmSY,1622,0.49,0.067,0.97,0.981,15,talking_on_phone,接电话,347
tEoJW9ycmSY,1623,0.501,0.091,0.967,0.989,15,talking_on_phone,接电话,347
tEoJW9ycmSY,1624,0.5,0.098,0.998,0.996,15,talking_on_phone,接电话,347
tEoJW9ycmSY,1625,0.521,0.062,1.0,1.0,15,talking_on_phone,接电话,347
tEoJW9ycmSY,1626,0.511,0.063,1.0,0.996,15,talking_on_phone,接电话,347
tEoJW9ycmSY,1627,0.581,0.059,1.0,0.991,15,talking_on_phone,接电话,347
tEoJW9ycmSY,1628,0.007,0.015,0.806,0.996,15,talking_on_phone,接电话,348
tEoJW9ycmSY,1629,0.007,0.023,0.775,0.988,15,talking_on_phone,接电话,348
tEoJW9ycmSY,1630,0.0,0.023,0.738,1.0,15,talking_on_phone,接电话,348
tEoJW9ycmSY,1631,0.449,0.09,1.0,0.975,15,talking_on_phone,接电话,349
tEoJW9ycmSY,1632,0.043,0.042,0.654,0.995,15,talking_on_phone,接电话,350
tEoJW9ycmSY,1633,0.023,0.023,0.603,0.968,15,talking_on_phone,接电话,350
tEoJW9ycmSY,1634,0.052,0.019,0.62,1.0,15,talking_on_phone,接电话,350
tEoJW9ycmSY,1731,0.302,0.008,0.987,1.0,15,talking_on_phone,接电话,385
tEoJW9ycmSY,1732,0.088,0.136,0.845,0.994,15,talking_on_phone,接电话,385
tEoJW9ycmSY,1739,0.123,0.064,0.587,0.932,15,talking_on_phone,接电话,401
tEoJW9ycmSY,1795,0.113,0.012,0.924,0.968,15,talking_on_phone,接电话,440
tEoJW9ycmSY,1796,0.053,0.002,0.957,0.981,15,talking_on_phone,接电话,440
tNpZtigMc4g,916,0.373,0.017,0.889,0.972,57,using_phone,看手机/发短信,6
tNpZtigMc4g,933,0.425,0.014,0.906,0.971,57,using_phone,看手机/发短信,7
tNpZtigMc4g,951,0.428,0.004,0.885,0.963,57,using_phone,看手机/发短信,12
tNpZtigMc4g,952,0.455,0.003,0.887,0.964,57,using_phone,看手机/发短信,12
tNpZtigMc4g,953,0.46,0.008,0.88,0.967,57,using_phone,看手机/发短信,12
tNpZtigMc4g,1079,0.427,0.037,0.796,0.976,57,using_phone,看手机/发短信,128
tNpZtigMc4g,1101,0.383,0.008,0.845,0.982,57,using_phone,看手机/发短信,138
tNpZtigMc4g,1102,0.394,0.017,0.846,0.982,57,using_phone,看手机/发短信,138
tNpZtigMc4g,1104,0.54,0.0,0.99,0.985,27,drinking_water,喝水/饮用,140
tNpZtigMc4g,1117,0.01,0.048,0.477,0.988,27,drinking_water,喝水/饮用,139
tNpZtigMc4g,1118,0.0,0.066,0.47,0.984,27,drinking_water,喝水/饮用,139
tNpZtigMc4g,1125,0.493,0.033,1.0,0.986,57,using_phone,看手机/发短信,140
tNpZtigMc4g,1126,0.003,0.005,0.513,0.99,57,using_phone,看手机/发短信,141
tNpZtigMc4g,1127,0.381,0.03,0.857,0.987,57,using_phone,看手机/发短信,140
tNpZtigMc4g,1128,0.393,0.033,0.845,0.968,57,using_phone,看手机/发短信,140
tNpZtigMc4g,1129,0.393,0.029,0.859,0.985,57,using_phone,看手机/发短信,140
tNpZtigMc4g,1130,0.391,0.031,0.852,0.968,57,using_phone,看手机/发短信,140
tNpZtigMc4g,1131,0.396,0.032,0.849,0.979,57,using_phone,看手机/发短信,140
tNpZtigMc4g,1132,0.47,0.019,0.849,0.996,57,using_phone,看手机/发短信,140
tNpZtigMc4g,1140,0.476,0.055,0.866,0.988,57,using_phone,看手机/发短信,140
tNpZtigMc4g,1141,0.438,0.026,0.864,0.961,57,using_phone,看手机/发短信,140
tNpZtigMc4g,1147,0.438,0.002,0.846,0.989,57,using_phone,看手机/发短信,143
tNpZtigMc4g,1152,0.421,0.003,0.827,0.997,57,using_phone,看手机/发短信,145
tNpZtigMc4g,1153,0.424,0.006,0.826,0.991,57,using_phone,看手机/发短信,145
tNpZtigMc4g,1157,0.427,0.007,0.833,0.996,57,using_phone,看手机/发短信,147
tNpZtigMc4g,1158,0.432,0.012,0.859,0.995,57,using_phone,看手机/发短信,147
tNpZtigMc4g,1159,0.426,0.001,0.855,0.985,57,using_phone,看手机/发短信,147
tNpZtigMc4g,1163,0.441,0.067,0.876,0.993,57,using_phone,看手机/发短信,148
tNpZtigMc4g,1165,0.445,0.09,0.8,0.945,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1166,0.535,0.163,0.857,0.987,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1167,0.546,0.174,0.838,0.993,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1168,0.483,0.159,0.847,0.978,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1169,0.542,0.139,0.859,0.975,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1170,0.562,0.14,0.843,1.0,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1173,0.541,0.143,0.857,0.975,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1174,0.554,0.143,0.852,0.988,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1175,0.529,0.157,0.853,0.977,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1176,0.072,0.037,0.643,0.973,57,using_phone,看手机/发短信,151
tNpZtigMc4g,1176,0.559,0.166,0.853,0.969,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1177,0.082,0.032,0.664,0.977,57,using_phone,看手机/发短信,151
tNpZtigMc4g,1177,0.542,0.172,0.859,0.981,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1178,0.064,0.027,0.649,0.98,57,using_phone,看手机/发短信,151
tNpZtigMc4g,1178,0.542,0.151,0.859,0.978,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1179,0.069,0.027,0.612,0.976,57,using_phone,看手机/发短信,151
tNpZtigMc4g,1179,0.542,0.162,0.85,0.985,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1180,0.508,0.12,0.847,0.978,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1181,0.091,0.042,0.588,0.972,57,using_phone,看手机/发短信,151
tNpZtigMc4g,1181,0.526,0.045,0.862,0.994,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1182,0.52,0.108,0.848,0.979,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1183,0.538,0.158,0.853,1.0,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1184,0.543,0.167,0.854,0.975,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1185,0.541,0.158,0.844,0.971,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1186,0.572,0.155,0.858,0.981,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1188,0.09,0.038,0.562,0.973,57,using_phone,看手机/发短信,151
tNpZtigMc4g,1188,0.534,0.143,0.843,0.975,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1189,0.083,0.028,0.629,0.971,57,using_phone,看手机/发短信,151
tNpZtigMc4g,1189,0.516,0.167,0.845,0.977,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1190,0.565,0.176,0.86,0.971,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1191,0.578,0.157,0.859,0.926,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1192,0.581,0.136,0.864,0.971,57,using_phone,看手机/发短信,150
tNpZtigMc4g,1193,0.57,0.161,0.855,0.956,57,using_phone,看手机/发短信,152
tNpZtigMc4g,1194,0.497,0.076,0.891,0.976,57,using_phone,看手机/发短信,153
tNpZtigMc4g,1195,0.549,0.087,0.872,0.99,57,using_phone,看手机/发短信,153
tNpZtigMc4g,1196,0.071,0.077,0.632,0.969,57,using_phone,看手机/发短信,151
tNpZtigMc4g,1231,0.441,0.035,0.895,0.968,57,using_phone,看手机/发短信,174
tNpZtigMc4g,1233,0.381,0.077,0.878,0.97,57,using_phone,看手机/发短信,174
tNpZtigMc4g,1236,0.518,0.119,0.858,0.971,57,using_phone,看手机/发短信,175
tNpZtigMc4g,1237,0.529,0.111,0.848,0.957,57,using_phone,看手机/发短信,175
tNpZtigMc4g,1238,0.538,0.135,0.805,0.947,57,using_phone,看手机/发短信,175
tNpZtigMc4g,1239,0.572,0.15,0.792,0.974,57,using_phone,看手机/发短信,175
tNpZtigMc4g,1240,0.57,0.157,0.799,0.964,57,using_phone,看手机/发短信,175
tNpZtigMc4g,1241,0.578,0.153,0.803,0.962,57,using_phone,看手机/发短信,175
tNpZtigMc4g,1242,0.581,0.138,0.801,0.982,57,using_phone,看手机/发短信,175
tNpZtigMc4g,1243,0.581,0.171,0.793,0.973,57,using_phone,看手机/发短信,175
tNpZtigMc4g,1244,0.467,0.066,0.853,0.968,57,using_phone,看手机/发短信,175
tNpZtigMc4g,1245,0.47,0.048,0.846,0.98,57,using_phone,看手机/发短信,175
tNpZtigMc4g,1246,0.456,0.071,0.844,0.979,57,using_phone,看手机/发短信,175
tNpZtigMc4g,1248,0.484,0.064,0.846,0.969,57,using_phone,看手机/发短信,175
tNpZtigMc4g,1309,0.008,0.014,0.24,0.357,57,using_phone,看手机/发短信,199
tNpZtigMc4g,1310,0.001,0.008,0.238,0.49,57,using_phone,看手机/发短信,199
tNpZtigMc4g,1369,0.3,0.262,0.413,0.948,15,talking_on_phone,接电话,231
tNpZtigMc4g,1370,0.304,0.261,0.411,0.94,15,talking_on_phone,接电话,231
tNpZtigMc4g,1371,0.291,0.268,0.418,0.943,15,talking_on_phone,接电话,231
tNpZtigMc4g,1372,0.289,0.263,0.4,0.94,15,talking_on_phone,接电话,231
tNpZtigMc4g,1374,0.432,0.027,0.808,0.995,15,talking_on_phone,接电话,233
tNpZtigMc4g,1375,0.481,0.032,0.802,0.983,15,talking_on_phone,接电话,233
tNpZtigMc4g,1376,0.137,0.016,0.796,0.984,15,talking_on_phone,接电话,234
tNpZtigMc4g,1377,0.165,0.021,0.756,0.987,15,talking_on_phone,接电话,234
tNpZtigMc4g,1378,0.131,0.012,0.792,0.981,15,talking_on_phone,接电话,234
tNpZtigMc4g,1379,0.007,0.0,0.615,0.985,15,talking_on_phone,接电话,234
tNpZtigMc4g,1380,0.07,0.0,0.9,1.0,15,talking_on_phone,接电话,237
tNpZtigMc4g,1381,0.468,0.073,0.932,0.973,15,talking_on_phone,接电话,238
tNpZtigMc4g,1382,0.36,0.073,0.777,1.0,15,talking_on_phone,接电话,238
tNpZtigMc4g,1383,0.498,0.02,0.803,0.983,15,talking_on_phone,接电话,240
tNpZtigMc4g,1384,0.498,0.043,0.812,0.973,15,talking_on_phone,接电话,240
tNpZtigMc4g,1385,0.387,0.053,0.796,0.976,15,talking_on_phone,接电话,242
tNpZtigMc4g,1386,0.475,0.039,0.794,0.968,15,talking_on_phone,接电话,242
tNpZtigMc4g,1387,0.137,0.0,0.611,0.985,15,talking_on_phone,接电话,244
tNpZtigMc4g,1387,0.539,0.169,0.995,0.983,15,talking_on_phone,接电话,245
tNpZtigMc4g,1388,0.111,0.026,0.699,0.98,15,talking_on_phone,接电话,244
tNpZtigMc4g,1389,0.0,0.0,0.592,0.98,15,talking_on_phone,接电话,246
tNpZtigMc4g,1391,0.092,0.013,0.773,0.995,15,talking_on_phone,接电话,248
tNpZtigMc4g,1392,0.09,0.03,0.602,0.98,15,talking_on_phone,接电话,248
tNpZtigMc4g,1393,0.304,0.28,0.458,0.946,15,talking_on_phone,接电话,248
tNpZtigMc4g,1398,0.248,0.037,0.852,0.97,57,using_phone,看手机/发短信,253
tNpZtigMc4g,1399,0.242,0.02,0.862,0.969,57,using_phone,看手机/发短信,253
tNpZtigMc4g,1400,0.238,0.03,0.858,0.962,57,using_phone,看手机/发短信,253
tNpZtigMc4g,1401,0.254,0.028,0.85,0.992,57,using_phone,看手机/发短信,253
tNpZtigMc4g,1717,0.031,0.063,0.461,0.992,27,drinking_water,喝水/饮用,316
tNpZtigMc4g,1718,0.042,0.052,0.441,0.987,27,drinking_water,喝水/饮用,316
tNpZtigMc4g,1719,0.031,0.076,0.449,0.987,27,drinking_water,喝水/饮用,316
tNpZtigMc4g,1720,0.035,0.061,0.459,0.989,27,drinking_water,喝水/饮用,316
tjqCzVjojCo,902,0.698,0.211,0.959,0.733,27,drinking_water,喝水/饮用,0
tjqCzVjojCo,905,0.689,0.223,0.963,0.801,27,drinking_water,喝水/饮用,0
tjqCzVjojCo,906,0.689,0.22,0.959,0.815,27,drinking_water,喝水/饮用,0
tjqCzVjojCo,907,0.697,0.223,0.964,0.786,27,drinking_water,喝水/饮用,0
tjqCzVjojCo,1161,0.233,0.0,0.93,0.958,15,talking_on_phone,接电话,76
tjqCzVjojCo,1169,0.268,0.02,0.977,0.989,15,talking_on_phone,接电话,78
tjqCzVjojCo,1209,0.178,0.086,0.495,0.879,15,talking_on_phone,接电话,86
tjqCzVjojCo,1210,0.211,0.114,0.527,0.864,15,talking_on_phone,接电话,86
tjqCzVjojCo,1226,0.196,0.167,0.479,0.874,15,talking_on_phone,接电话,88
tjqCzVjojCo,1227,0.185,0.154,0.496,0.873,15,talking_on_phone,接电话,88
tjqCzVjojCo,1532,0.138,0.06,0.662,0.993,27,drinking_water,喝水/饮用,163
tjqCzVjojCo,1669,0.505,0.099,0.741,0.892,57,using_phone,看手机/发短信,186
tjqCzVjojCo,1671,0.507,0.089,0.754,0.896,15,talking_on_phone,接电话,186
tjqCzVjojCo,1672,0.505,0.085,0.756,0.894,15,talking_on_phone,接电话,186
tjqCzVjojCo,1673,0.506,0.095,0.737,0.891,15,talking_on_phone,接电话,186
tjqCzVjojCo,1674,0.504,0.102,0.739,0.889,15,talking_on_phone,接电话,186
tjqCzVjojCo,1675,0.508,0.102,0.739,0.89,15,talking_on_phone,接电话,186
tjqCzVjojCo,1676,0.503,0.093,0.742,0.888,15,talking_on_phone,接电话,186
tjqCzVjojCo,1677,0.506,0.106,0.745,0.874,15,talking_on_phone,接电话,186
tjqCzVjojCo,1678,0.506,0.108,0.738,0.878,15,talking_on_phone,接电话,186
tjqCzVjojCo,1680,0.505,0.118,0.75,0.881,15,talking_on_phone,接电话,186
tjqCzVjojCo,1681,0.506,0.089,0.754,0.884,15,talking_on_phone,接电话,186
tjqCzVjojCo,1682,0.504,0.103,0.747,0.879,15,talking_on_phone,接电话,186
tjqCzVjojCo,1683,0.504,0.104,0.747,0.877,15,talking_on_phone,接电话,186
tjqCzVjojCo,1684,0.507,0.097,0.747,0.877,15,talking_on_phone,接电话,186
tjqCzVjojCo,1685,0.502,0.113,0.754,0.901,15,talking_on_phone,接电话,186
tjqCzVjojCo,1686,0.503,0.101,0.749,0.879,15,talking_on_phone,接电话,186
tjqCzVjojCo,1687,0.503,0.093,0.747,0.882,15,talking_on_phone,接电话,186
tjqCzVjojCo,1688,0.505,0.099,0.735,0.883,15,talking_on_phone,接电话,186
tjqCzVjojCo,1689,0.504,0.088,0.758,0.894,15,talking_on_phone,接电话,186
tjqCzVjojCo,1690,0.501,0.101,0.746,0.878,15,talking_on_phone,接电话,186
tjqCzVjojCo,1691,0.503,0.091,0.757,0.91,15,talking_on_phone,接电话,186
tjqCzVjojCo,1692,0.506,0.084,0.76,0.905,15,talking_on_phone,接电话,186
tjqCzVjojCo,1693,0.504,0.104,0.744,0.872,15,talking_on_phone,接电话,186
tjqCzVjojCo,1694,0.501,0.085,0.763,0.892,15,talking_on_phone,接电话,186
tjqCzVjojCo,1695,0.507,0.076,0.741,0.887,15,talking_on_phone,接电话,186
tjqCzVjojCo,1696,0.502,0.083,0.749,0.893,15,talking_on_phone,接电话,186
tjqCzVjojCo,1697,0.5,0.081,0.755,0.894,15,talking_on_phone,接电话,186
tt0t_a1EDCE,909,0.266,0.062,0.854,0.945,57,using_phone,看手机/发短信,1
tt0t_a1EDCE,910,0.237,0.083,0.835,0.922,57,using_phone,看手机/发短信,1
tt0t_a1EDCE,911,0.261,0.078,0.836,0.935,57,using_phone,看手机/发短信,1
tt0t_a1EDCE,912,0.26,0.073,0.831,0.922,57,using_phone,看手机/发短信,1
tt0t_a1EDCE,913,0.263,0.073,0.835,0.933,57,using_phone,看手机/发短信,1
tt0t_a1EDCE,922,0.283,0.065,0.837,0.939,57,using_phone,看手机/发短信,3
tt0t_a1EDCE,923,0.084,0.191,0.719,0.814,57,using_phone,看手机/发短信,3
tt0t_a1EDCE,991,0.0,0.08,0.129,0.825,27,drinking_water,喝水/饮用,31
tt0t_a1EDCE,1379,0.426,0.161,0.712,0.907,57,using_phone,看手机/发短信,133
tt0t_a1EDCE,1380,0.362,0.13,0.661,0.925,57,using_phone,看手机/发短信,133
tt0t_a1EDCE,1381,0.377,0.112,0.681,0.934,57,using_phone,看手机/发短信,133
tt0t_a1EDCE,1381,0.595,0.253,0.845,0.931,57,using_phone,看手机/发短信,134
tt0t_a1EDCE,1382,0.399,0.134,0.696,0.931,57,using_phone,看手机/发短信,133
tt0t_a1EDCE,1383,0.419,0.107,0.714,0.932,57,using_phone,看手机/发短信,133
tt0t_a1EDCE,1384,0.381,0.1,0.662,0.929,57,using_phone,看手机/发短信,133
tt0t_a1EDCE,1385,0.41,0.075,0.702,0.929,57,using_phone,看手机/发短信,133
tt0t_a1EDCE,1385,0.619,0.273,0.856,0.921,57,using_phone,看手机/发短信,134
tt0t_a1EDCE,1386,0.432,0.093,0.725,0.952,57,using_phone,看手机/发短信,133
tt0t_a1EDCE,1387,0.421,0.089,0.697,0.945,57,using_phone,看手机/发短信,133
tt0t_a1EDCE,1387,0.633,0.315,0.823,0.929,57,using_phone,看手机/发短信,134
uq_HBsvP548,902,0.001,0.018,0.093,0.377,27,drinking_water,喝水/饮用,8
uq_HBsvP548,903,0.004,0.007,0.089,0.342,27,drinking_water,喝水/饮用,8
v0L-WkMO3s4,927,0.465,0.109,0.651,0.456,27,drinking_water,喝水/饮用,9
v0L-WkMO3s4,930,0.453,0.095,0.584,0.457,27,drinking_water,喝水/饮用,15
v0L-WkMO3s4,930,0.459,0.085,0.633,0.944,27,drinking_water,喝水/饮用,16
v0L-WkMO3s4,931,0.438,0.106,0.647,0.521,27,drinking_water,喝水/饮用,15
v0L-WkMO3s4,932,0.437,0.098,0.655,0.718,27,drinking_water,喝水/饮用,15
v0L-WkMO3s4,939,0.647,0.418,1.0,0.993,27,drinking_water,喝水/饮用,22
v0L-WkMO3s4,990,0.72,0.461,1.0,0.996,27,drinking_water,喝水/饮用,63
